"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00094728","1872-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","26.3","Z","23.0",",Z","9",",Z","6",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","20",",Z","0",",Z","","","","","18720505",",,Z","","","18720531","+,,Z","","","18720530",",,Z","18720510",",,Z","5.0",",Z,05,","","","0",",,Z,31,+","19.3",",,Z,30,","31.7",",Z,10,","","","3374.0","Z","75.5",",Z","68.1",",,,Z","","","","","","","","","0",",,,Z","16.64",",Z","21.51",",,,Z","11.77",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","152.7","Z","126.4",",Z","11",",Z","7",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","5",",Z","","","","","18720605","+,,Z","","","18720630","+,,Z","","","18720625",",,Z","18720630",",,Z","11.1",",Z,05,+","","","0",",,Z,30,+","25.4",",,Z,25,","33.9",",Z,30,","","","3386.2","Z","12.2",",Z","74.6",",,,Z","","","","","","","","","0",",,,Z","22.14",",Z","26.89",",,,Z","17.39",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","374.3","Z","221.6",",Z","12",",Z","8",",Z","4",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","7",",Z","","","","","18720731",",,Z","","","18720731","+,,Z","","","18720726",",,Z","18720702",",,Z","16.7",",Z,31,","","","0",",,Z,31,+","73.9",",,Z,26,","35.6",",Z,02,","","","0.0","Z","0.0",",Z","198.9",",,,Z","","","","","","","","","0",",,,Z","25.48",",Z","29.82",",,,Z","21.15",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","572.0","Z","197.7",",Z","13",",Z","10",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","7",",Z","","","","","18720831",",,Z","","","18720831","+,,Z","","","18720830",",,Z","18720822","+,,Z","11.7",",Z,31,","","","0",",,Z,31,+","47.5",",,Z,30,","33.9",",Z,22,+","","","3.9","Z","3.9",",Z","159.8",",,,Z","","","","","","","","","0",",,,Z","24.59",",Z","28.61",",,,Z","20.56",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","628.8","Z","56.8",",Z","9",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","19",",Z","1",",Z","","","","","18720904",",,Z","","","18720930","+,,Z","","","18720927",",,Z","18720908",",,Z","8.3",",Z,04,","","","0",",,Z,30,+","22.9",",,Z,27,","33.9",",Z,08,","","","36.9","Z","33.0",",Z","75.0",",,,Z","","","","","","","","","0",",,,Z","19.13",",Z","22.88",",,,Z","15.37",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","631.8","Z","3.0",",Z","12",",Z","6",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","","","","","18721020",",,Z","","","18721031","+,,Z","","","18721026",",,Z","18721006",",,Z","2.2",",Z,20,","","","0",",,Z,31,+","39.6",",,Z,26,","24.4",",Z,06,","","","240.6","Z","203.7",",Z","85.0",",,,Z","","","","","","","","","0",",,,Z","11.86",",Z","15.58",",,,Z","8.14",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","631.8","Z","0.0",",Z","10",",Z","8",",Z","1",",Z","","","2",",Z","0",",Z","9",",Z","1",",Z","0",",Z","0",",Z","","","","","18721130",",,Z","","","18721129",",,Z","","","18721107",",,Z","18721112",",,Z","-10.0",",Z,30,","","","64",",,Z,29,","40.9",",,Z,07,","15.6",",Z,12,","","","633.5","Z","392.9",",Z","103.6",",,,Z","","","","","","","","","89",",,,Z","5.24",",Z","8.71",",,,Z","1.76",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1872-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","631.8","Z","0.0",",Z","10",",Z","7",",Z","1",",Z","","","6",",Z","0",",Z","29",",Z","12",",Z","0",",Z","0",",Z","","","","","18721225","+,,Z","","","18721226",",,Z","","","18721220",",,Z","18721215",",,Z","-15.6",",Z,25,+","","","457",",,Z,26,","35.1",",,Z,20,","9.4",",Z,15,","","","1293.8","Z","660.3",",Z","80.9",",,,Z","","","","","","","","","680",",,,Z","-2.97",",Z","0.60",",,,Z","-6.54",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","15",",Z","9",",Z","1",",Z","","","2",",Z","2",",Z","31",",Z","13",",Z","0",",Z","0",",Z","","","","","18730130",",,Z","","","18730127",",,Z","","","18730105",",,Z","18730117",",,Z","-18.3",",Z,30,","","","152",",,Z,27,","34.8",",,Z,05,","12.2",",Z,17,","","","1942.2","Z","648.4",",Z","135.8",",,,Z","","","","","","","","","270",",,,Z","-2.58",",Z","1.95",",,,Z","-7.12",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","9",",Z","6",",Z","2",",Z","","","5",",Z","1",",Z","24",",Z","9",",Z","0",",Z","0",",Z","","","","","18730224",",,Z","","","18730213",",,Z","","","18730221",",,Z","18730204",",,Z","-18.3",",Z,24,","","","147",",,Z,13,","32.5",",,Z,21,","10.0",",Z,04,","","","2500.7","Z","558.5",",Z","96.6",",,,Z","","","","","","","","","480",",,,Z","-1.61",",Z","2.21",",,,Z","-5.44",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","11",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","19",",Z","3",",Z","0",",Z","0",",Z","","","","","18730305",",,Z","","","18730310",",,Z","","","18730329",",,Z","18730323",",,Z","-12.8",",Z,05,","","","8",",,Z,10,","16.8",",,Z,29,","12.8",",Z,23,","","","3006.1","Z","505.4",",Z","53.1",",,,Z","","","","","","","","","11",",,,Z","2.03",",Z","5.74",",,,Z","-1.68",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","15",",Z","5",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","","","","","18730412",",,Z","","","18730430","+,,Z","","","18730417",",,Z","18730430",",,Z","0.6",",Z,12,","","","0",",,Z,30,+","40.4",",,Z,17,","17.8",",Z,30,","","","3309.3","Z","303.2",",Z","105.7",",,,Z","","","","","","","","","0",",,,Z","8.23",",Z","12.01",",,,Z","4.44",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","20.1","Z","20.1",",Z","11",",Z","7",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","12",",Z","0",",Z","","","","","18730504",",,Z","","","18730531","+,,Z","","","18730502",",,Z","18730528",",,Z","3.3",",Z,04,","","","0",",,Z,31,+","32.5",",,Z,02,","30.6",",Z,28,","","","3444.4","Z","135.1",",Z","93.8",",,,Z","","","","","","","","","0",",,,Z","14.62",",Z","19.35",",,,Z","9.89",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","110.8","Z","90.7",",Z","7",",Z","4",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","3",",Z","","","","","18730601",",,Z","","","18730630","+,,Z","","","18730606",",,Z","18730619",",,Z","11.1",",Z,01,","","","0",",,Z,30,+","18.0",",,Z,06,","33.3",",Z,19,","","","3453.6","Z","9.2",",Z","32.6",",,,Z","","","","","","","","","0",",,,Z","21.05",",Z","25.95",",,,Z","16.15",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","300.1","Z","189.3",",Z","12",",Z","8",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","6",",Z","","","","","18730712","+,,Z","","","18730731","+,,Z","","","18730727",",,Z","18730725",",,Z","15.6",",Z,12,+","","","0",",,Z,31,+","34.5",",,Z,27,","34.4",",Z,25,","","","0.0","Z","0.0",",Z","117.1",",,,Z","","","","","","","","","0",",,,Z","24.44",",Z","28.64",",,,Z","20.24",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","425.0","Z","124.9",",Z","14",",Z","9",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","1",",Z","","","","","18730825","+,,Z","","","18730831","+,,Z","","","18730820",",,Z","18730803",",,Z","13.3",",Z,25,+","","","0",",,Z,31,+","121.9",",,Z,20,","32.2",",Z,03,","","","4.2","Z","4.2",",Z","242.9",",,,Z","","","","","","","","","0",",,,Z","22.23",",Z","25.86",",,,Z","18.60",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","472.1","Z","47.1",",Z","14",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","20",",Z","0",",Z","","","","","18730915",",,Z","","","18730930","+,,Z","","","18730919",",,Z","18730901",",,Z","6.7",",Z,15,","","","0",",,Z,30,+","21.8",",,Z,19,","31.7",",Z,01,","","","44.7","Z","40.5",",Z","79.8",",,,Z","","","","","","","","","0",",,,Z","18.55",",Z","22.66",",,,Z","14.45",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","474.0","Z","1.9",",Z","9",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","0",",Z","","","","","18731029",",,Z","","","18731031","+,,Z","","","18731006",",,Z","18731005",",,Z","0.6",",Z,29,","","","0",",,Z,31,+","22.6",",,Z,06,","22.2",",Z,05,","","","212.3","Z","167.6",",Z","69.5",",,,Z","","","","","","","","","0",",,,Z","12.99",",Z","17.06",",,,Z","8.91",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","474.0","Z","0.0","2,Z","8",",Z","7",",Z","1",",Z","","","1",",Z","0","1,Z","17","1,Z","3","1,Z","0","1,Z","0","1,Z","","","","","18731121","+,1,Z","","","18731118",",,Z","","","18731124",",,Z","18731103",",1,Z","-6.1","1,Z,21,+","","","51",",,Z,18,","50.5",",,Z,24,","14.4","1,Z,03,","","","644.2","Z","431.9","1,Z","117.5",",,,Z","","","","","","","","","51",",,,Z","2.78","2,Z","6.42","1,,,Z","-0.87","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1873-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","474.0","Z","0.0",",Z","12",",Z","7",",Z","0",",Z","","","4",",Z","0",",Z","19",",Z","5",",Z","0",",Z","0",",Z","","","","","18731202","+,,Z","","","18731227",",,Z","","","18731228",",,Z","18731204",",,Z","-7.8",",Z,02,+","","","102",",,Z,27,","14.0",",,Z,28,","18.9",",Z,04,","","","1131.0","Z","486.8",",Z","75.2",",,,Z","","","","","","","","","236",",,,Z","2.63",",Z","6.17",",,,Z","-0.92",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","12",",Z","9",",Z","1",",Z","","","1",",Z","0",",Z","22",",Z","5",",Z","0",",Z","0",",Z","","","","","18740116",",,Z","","","18740114",",,Z","","","18740107",",,Z","18740123",",,Z","-12.2",",Z,16,","","","165",",,Z,14,","79.2",",,Z,07,","17.2",",Z,23,","","","1657.4","Z","526.4",",Z","135.5",",,,Z","","","","","","","","","168",",,,Z","1.35",",Z","5.40",",,,Z","-2.69",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","11",",Z","6",",Z","0",",Z","","","3",",Z","0",",Z","23",",Z","9",",Z","1",",Z","0",",Z","","","","","18740202",",,Z","","","18740226",",,Z","","","18740225",",,Z","18740223",",,Z","-16.1",",Z,02,","","","191",",,Z,26,","15.2",",,Z,25,","22.2",",Z,23,","","","2180.7","Z","523.3",",Z","51.8",",,,Z","","","","","","","","","483",",,,Z","-0.36",",Z","3.77",",,,Z","-4.49",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","9",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","20",",Z","6",",Z","0",",Z","0",",Z","","","","","18740313",",,Z","","","18740328",",,Z","","","18740317",",,Z","18740304",",,Z","-10.0",",Z,13,","","","8",",,Z,28,","20.8",",,Z,17,","17.8",",Z,04,","","","2662.0","Z","481.3",",Z","53.9",",,,Z","","","","","","","","","8",",,,Z","2.81",",Z","7.03",",,,Z","-1.42",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-04","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","16",",Z","12",",Z","3",",Z","","","0",",Z","0",",Z","11",",Z","0",",Z","0",",Z","0",",Z","","","","","18740405","+,,Z","","","18740428","+,,Z","","","18740420",",,Z","18740415","+,,Z","-6.7",",Z,05,+","","","0",",T,Z,28,+","47.0",",,Z,20,","17.8",",Z,15,+","","","3063.2","Z","401.2",",Z","222.8",",,,Z","","","","","","","","","0",",T,,Z","4.96",",Z","9.28",",,,Z","0.64",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-05","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","12.3","Z","12.3",",Z","9",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","11",",Z","1",",Z","","","","","18740503",",,Z","","","18740531","+,,Z","","","18740516",",,Z","18740510",",,Z","0.6",",Z,03,","","","0",",,Z,31,+","23.1",",,Z,16,","32.2",",Z,10,","","","3190.9","Z","127.7",",Z","56.9",",,,Z","","","","","","","","","0",",,,Z","14.61",",Z","19.79",",,,Z","9.43",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-06","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","119.4","Z","107.1",",Z","12",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","25",",Z","4",",Z","","","","","18740602",",,Z","","","18740630","+,,Z","","","18740609",",,Z","18740629",",,Z","9.4",",Z,02,","","","0",",,Z,30,+","16.8",",,Z,09,","36.7",",Z,29,","","","3205.9","Z","15.0",",Z","70.8",",,,Z","","","","","","","","","0",",,,Z","21.40",",Z","25.98",",,,Z","16.82",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-07","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","277.7","Z","158.3",",Z","10",",Z","7",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","","","","","18740704",",,Z","","","18740731","+,,Z","","","18740710",",,Z","18740715",",,Z","14.4",",Z,04,","","","0",",,Z,31,+","49.3",",,Z,10,","33.9",",Z,15,","","","0.0","Z","0.0",",Z","128.6",",,,Z","","","","","","","","","0",",,,Z","23.44",",Z","27.97",",,,Z","18.91",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-08","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","370.6","Z","92.9",",Z","5",",Z","5",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","2",",Z","","","","","18740827","+,,Z","","","18740831","+,,Z","","","18740808",",,Z","18740820",",,Z","12.8",",Z,27,+","","","0",",,Z,31,+","26.7",",,Z,08,","32.8",",Z,20,","","","5.5","Z","5.5",",Z","61.7",",,,Z","","","","","","","","","0",",,,Z","21.15",",Z","25.61",",,,Z","16.69",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-09","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","432.2","Z","61.6",",Z","8",",Z","5",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","19",",Z","1",",Z","","","","","18740922",",,Z","","","18740930","+,,Z","","","18740917",",,Z","18740911",",,Z","8.9",",Z,22,","","","0",",,Z,30,+","83.3",",,Z,17,","32.2",",Z,11,","","","29.8","Z","24.3",",Z","209.3",",,,Z","","","","","","","","","0",",,,Z","19.58",",Z","23.54",",,,Z","15.61",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-10","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","432.2","Z","0.0",",Z","5",",Z","3",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","2",",Z","0",",Z","","","","","18741031","+,,Z","","","18741031","+,,Z","","","18741008",",,Z","18741026",",,Z","2.2",",Z,31,+","","","0",",,Z,31,+","26.2",",,Z,08,","21.7",",Z,26,","","","204.8","Z","175.0",",Z","43.3",",,,Z","","","","","","","","","0",",,,Z","12.69",",Z","16.88",",,,Z","8.49",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-11","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","432.2","Z","0.0",",Z","7",",Z","4",",Z","1",",Z","","","0",",Z","0",",Z","12",",Z","1",",Z","0",",Z","0",",Z","","","","","18741130",",,Z","","","18741129",",,Z","","","18741123",",,Z","18741106",",,Z","-5.0",",Z,30,","","","0",",T,Z,29,","29.7",",,Z,23,","18.9",",Z,06,","","","574.2","Z","369.4",",Z","58.4",",,,Z","","","","","","","","","0",",T,,Z","6.02",",Z","9.91",",,,Z","2.13",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1874-12","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","432.2","Z","0.0","2,Z","11",",Z","6",",Z","1",",Z","","","1",",Z","0","1,Z","20","1,Z","3","1,Z","0","1,Z","0","1,Z","","","","","18741231",",1,Z","","","18741220",",,Z","","","18741220",",,Z","18741203",",1,Z","-13.9","1,Z,31,","","","254",",,Z,20,","48.8",",,Z,20,","10.6","1,Z,03,","","","1066.6","Z","492.4","1,Z","71.6",",,,Z","","","","","","","","","257",",,,Z","1.03","2,Z","5.04","1,,,Z","-2.98","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-01","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0","1,Z","12",",Z","9",",Z","0",",Z","","","4",",Z","2","1,Z","30","1,Z","16",",Z","0",",Z","0",",Z","","","","","18750110",",1,Z","","","18750118",",,Z","","","18750124","+,,Z","18750122","+,,Z","-19.4","1,Z,10,","","","127",",,Z,18,","19.3",",,Z,24,+","4.4",",Z,22,+","","","1756.9","Z","690.3",",Z","80.6",",,,Z","","","","","","","","","369",",,,Z","-4.66","1,Z","-0.89",",,,Z","-8.44","1,,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-02","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0","1,Z","8",",Z","5",",Z","0",",Z","","","2",",Z","1",",Z","24",",Z","14","1,Z","0","1,Z","0","1,Z","","","","","18750209",",,Z","","","18750211",",,Z","","","18750211",",,Z","18750224",",1,Z","-17.8",",Z,09,","","","76",",,Z,11,","22.4",",,Z,11,","12.2","1,Z,24,","","","2354.1","Z","597.2","1,Z","66.7",",,,Z","","","","","","","","","114",",,,Z","-3.74","1,Z","0.33","1,,,Z","-7.82",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094728","1875-03","40.77898","-73.96925","42.7","NY CITY CENTRAL PARK, NY US","","","","","","","","","","","0.0","Z","0.0",",Z","13",",Z","9",",Z","0",",Z","","","5",",Z","0",",Z","21",",Z","8",",Z","0",",Z","0",",Z","","","","","18750301",",,Z","","","18750308",",,Z","","","18750301",",,Z","18750330",",,Z","-11.1",",Z,01,","","","102",",,Z,08,","22.9",",,Z,01,","15.6",",Z,30,","","","2879.7","Z","525.6",",Z","88.4",",,,Z","","","","","","","","","351",",,,Z","1.38",",Z","4.80",",,,Z","-2.05",",,,Z","","","","","","","","","","","","","","","","","","","","","","","",""
